Group,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa ,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus,R.mucosa+S.aureus
94.92865,96714.00625,1180099.57,1008577.672,918004.625,1003487,123315.4766,10034003,134166.7003,1300631.336,115732.1875,1005938.992,155749.4688,149361.4006,1180065.727,13006200.32,113213.25,122945.1002,145497.4006,1133006.813,1008366.875,1006323.719,112867.7188,178586.375,1957001.266,20013800.94,175185.7344,188855.125,151982.9375,2004727.797,1584600.375
221.97099,464400.0031,64229.582,57413.69531,61397.00195,55471.92188,62463.85156,50000002,725009.7188,62518.46484,65854.35156,54978.66797,78974.16401,737700.6401,76668.94531,66793.65625,700472.2101,69442.98438,646900.4414,600973.0039,6007600.168,57269.48828,66288.19531,91421.007,112453.1172,116372.5547,83873.375,98737.57003,84884.4375,10031003.9,76469.10094
190.02213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395.04058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55323.25781,0,600872.789,0,44268.54297,48658.00234,25331.94727,280082.8828,0,0,0,0,0,54888.89453,62879.25781
395.03575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12744.71191,0,136004.6543,0,0,0,0,0,13845.76758,0,0,0,0,0,0
395.04069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001009.862,0,0,0,0,0,0,0,0,0,0
78.95465,200395.1758,275007.1445,19678.93359,230079.501,22374.00645,26199.59375,28138.7539,3000032.007,280054.5293,27799.00352,24193.44922,29748.54883,290016.7005,2800300.615,28355.14453,0,212009.3801,22256.88867,15357.38965,13326.50049,172002.8242,0,21654.96484,22344.61133,23262.61523,21747.541,22642.5918,19964.9375,228006.9008,230058.9883
265.96062,0,0,0,0,0,0,0,0,0,0,0,0,12194.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200376.501,0,0
265.96064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96486,0,0,0,0,0,100225.3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15543.94336,0,0,0,0,0
265.9616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420061.5008,317005.91,0,0,27215.80001,0,0,0,0,0,0,0,0
265.96093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.04054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15565.82227,0,111800.4424,0,0,0,0
265.96149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220097.4375,0,0,0,0,0,0
265.96154,0,0,0,0,0,11271.38281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.96139,0,0,0,0,0,0,0,89600.4248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.04841,16661.46484,26748.39006,29574.3457,3007600.746,0,290088.4492,300285.0068,28563.00977,400766.2101,0,29632.72007,200452.6465,274007.48,27386.28516,32447.69727,0,0,37517.39006,0,340068.5117,32595.98438,262400.832,5510000.359,528700.4531,38764.89453,65111.55469,62623.79688,54913.57813,600998.6002,58546.67969
423.05661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78.95478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22118.18945,0,0,0,0,0,15983.2168,0,0,0,0,0,0,0,0
268.29928,65241.00977,69279.65625,7003009.328,77321.125,8400200.71,91318.28901,65933.78125,58777.10016,64561.53125,100006100.3,855800.6719,69895.39006,600529.7422,64168.39006,49314.42578,148343.5938,126215.7266,1688004.734,132642.4375,118247.789,128841,0,124813.4375,1001323.938,98975.13281,10000216.38,1200227.57,93992.35938,146155.2344,117726.2422
417.04279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.05585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423.05549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.03709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07392,0,0,0,95900.20031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.03856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07262,0,0,0,0,0,0,0,0,13214.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401.07364,0,0,0,0,9655.262695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.06601,0,0,0,0,0,0,0,0,11889.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125600.7001,0,9139.725586,0
283.2667,0,0,0,80098.6002,0,0,0,0,0,0,0,0,0,0,0,0,0,170087.5273,0,0,0,0,0,0,0,0,0,0,0,0
373.13427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388.39462,54272.65625,529004.6002,584900.9414,600964.6002,760039.0047,49378.14006,590061.6484,51852.42969,44873.63281,611300.8945,59956.3164,52531.0039,500295.371,400953.8789,339007.3901,1300757.266,1008355.006,0,0,95664.52344,1002512.336,0,8003400.273,910041.9922,87597.71875,89862.14006,116842.1484,849005.3828,1007959.758,1001132.7
423.04255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.08421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9312.319336,0,0,12864.1377,9658.198242,0,0,0,0,0,0,0,158300.6299,0,0,0
100.07465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432.99081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284.33019,53841.21484,51375.33984,600621.0047,600631.3242,78128.50078,85246.69531,593002.1914,49788.15234,52852.14006,580082.1133,75839.72656,47476.16401,58939.94922,400931.957,411400.8672,91439.46875,74368.48438,0,0,66127.23438,79366.44531,0,610032.16,577900.918,61517.76563,52263.74601,64686.40063,49583.00664,737900.125,560063.3438
86.09562,1002318.516,1245300.523,1007149.758,1140071.375,117979.3984,1629600.516,126425.3672,100600001.4,139896.6875,1001928.8,1146700.617,830046.8901,114737.1328,86939.76563,122516.9453,124117.664,1007357.359,133746.5781,97236.00938,93327.39006,96541.57813,122834.32,14000012.23,1007133.477,79884.19531,1193004.516,157851.8281,1135007.938,1272003.14,132784.9844
439.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.97088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12671.79395,0,0,0,0,0,0,0,0,0,0,0,0
221.97116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.97051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.04839,14586.81738,21823.63867,1830000.005,200456.9375,200178.501,18253.58398,19345.97007,229100.8691,35171.52344,17611.40063,27452.10094,148009.9912,240091.3184,19442.00488,25116.60094,246003.0035,18364.21484,21786.49219,22000000.19,200436.4668,22853.78125,200624.455,39164.74601,36619.83594,28426.38867,43952.89844,51182.55859,380018.7656,45145.0043,434008.2813
364.24378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.17522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.03365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100467.6701,0,0,0
628.06325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.02257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.06266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.92866,45659.99219,0,47683.71875,0,5008004.01,59511.87101,500113.3477,58998.125,57767.28125,65159.00313,560071.7617,0,63971.39844,58124.59766,600197.1328,62932.64844,0,79668.46009,6004006.875,0,0,0,0,1006889.43,0,840013.8438,0,73959.00234,1100549.21,0
628.06435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.06548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.02341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.06014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628.06099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.91651,0,0,0,17625.64844,0,260025.0014,21172.875,0,0,21964.15625,0,318800.3574,0,23176.83594,19347.92773,0,31148.33594,0,23861.7832,25576.47852,0,390046.9002,575001.0059,72164.20031,641600.6953,36727.14006,57826.26953,37915.48438,72939.00008,37586.00156
192.12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23838.55008,0,0,0,188100.5254,0,0,0,0,28611.4746,24868.71289,0,0
342.15232,0,0,0,0,0,0,18982.2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.96946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13851.45601,215003.7578,0,0,0,1540000.518,0,0,0,0,0,0,0,0
379.06651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13197.64844,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.96973,0,8362.416002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688.00087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439.02144,0,19895.30066,0,14512.17188,0,0,0,18983.1543,23753.28516,18468.54492,19676.96875,21163.61328,24141.76367,18396.00996,0,26312.4,200648.006,319500.7009,24691.26367,21552.21484,22694.86133,0,0,25315.75195,19548.5332,260069.7598,370027.8867,2009001.283,25669.2168,29419.62101
351.05005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.9989,85117.82003,978004.6953,79312.44531,81111.40063,99753.72656,114644.6875,83752.625,71737.33594,1004782.601,622005.7383,84289.94531,63674.57422,800525.6719,6100004.559,84356.19531,89724.55469,72166.17969,10070021.71,62264.28901,69478.875,700356.0055,10030037.58,94962.21009,870034.7734,700749.1401,93958.59375,9001100.313,830052.2344,85515.34375,95192.85938
118.08554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400009.643,23354.007,17657.4121,24541.69531,22798.67773,193800.543,14684.55957,22911.29688,226007.7734,24833.68945,23796.832,21146.33984,300441.4355,17686.69531,271004.7148
461.01049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15334.60001,12682.79395,0,0,0,0,0,0,0,0,0,210077.793,0
461.0118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.01185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.0122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.01267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461.01191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257.14598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008800.557,295700.584,29883.30001,21281.23005,23271.41797,215400.9844,21199.29688,26692.457,3200004.842,35446.65625,45859.23438,43342.51953,4000047,32285.00645,49549.21009
379.06637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.06573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379.06621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.0493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.06443,49867.67188,498300.293,500591.0031,6000065.125,58264.00117,51586.90063,45797.22266,443006.2227,58115.76563,5200100.871,52654.64006,4007003.007,5870000.633,36289.64006,52366.51172,47861.23005,58752.21875,500359.5859,41175.63672,450075.8359,49752.54688,56569.29688,883700.5547,78389.89844,74148.25781,1000000300,91354.71009,79246.375,1008496.007,8990000.523
304.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136900.1738,16751.86328,0,0,16654.65625
209.11777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500002.747,0,0,0,0
131.04843,13589.55371,220082.2324,253008.127,24211.77344,26216.24219,17951.873,200492.99,225009.5898,26888.58594,180071.2539,280072.871,170055.8438,24414.0082,163007.7314,22441.873,28482.22007,263004.5625,367008.4688,29642.31836,300537.3867,34981.42188,181006.9277,310016.6009,343007.3828,270063,400524.002,435700.6914,33783.2539,35328.11719,39381.625
433.01118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.95348,0,135900.2501,0,0,0,13213.2168,12276.88477,0,0,13571.56152,122005.4316,19192.45117,11847.68555,0,0,11453.38009,0,0,0,0,0,0,0,17599.0082,0,0,13813.74121,0,17774.66797,150068.4229
441.01457,0,0,0,0,0,0,0,0,15259.36816,0,9648.70041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13252.39648,0,0,0
369.31188,400831.5501,700614.9601,68485.5,93794.78125,712004.4006,36833.46009,68457.75781,579400.8477,95635.25,35181.1875,630049.3,44641.23438,691200.6563,46153.50039,816004.5313,87939.75781,71575,693003.7188,78179.78125,74822.25,74682.74219,34256.53901,427300.2852,795003.9453,69675.75781,141494.7344,13490000.19,89961.6875,83931.00625,141463.8594
373.03184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.96747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.03127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320.1711,0,0,0,0,0,0,0,0,0,0,0,0,121008.9199,0,0,0,0,0,267005.7188,0,0,0,0,25456.7793,18221.00918,0,0,23919.36133,24974.94922,0
492.95182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243.95363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25571.96289,0,0,0,0,0,0,0,0
243.95319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273.14648,0,0,0,0,0,0,0,0,0,0,0,0
634.06889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196.14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.08877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488.97724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47984.332,290061.9,0,350075.9006,285500.0059,0,0,0,0,0,0,0,0
476.98643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278.10031,0,0,13329.2998,113800.543,0,0,0,0,16866.70031,0,0,0,0,0,15135.00127,13612.45215,0,167007.8965,12881.83594,0,0,0,13948.75,0,13254.35006,0,22821.38672,0,16235.416,0
476.98496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349.98921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.15232,0,0,0,0,14729.28901,0,0,13694.27539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98613,0,0,0,26488.5996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476.98669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12681.68262,0,0,0,0,0
476.98627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9142.348633,0,0,0,0,0,0,0,0,0,0,0,0,0
510.96107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.05935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.98065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115.05366,34482.96009,300496.959,38279.45313,37261.27344,41355.51953,552005.0016,47326.23438,28796.27734,300576.6401,33313.625,48299.82813,26388.99414,29194.89453,28662.248,200726.0055,53951.00547,61964.83984,600968.98,5590000.477,51346.11328,531100,482008.4531,420029.7422,326400.457,36598.71484,400529.9727,33562.35938,39596.93359,55374.71484,36789.10094
681.9914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365.27786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.04555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.06989,0,8845.430066,89007.00723,0,0,0,0,0,0,0,0,0,0,0,0,29248.33789,33131.97266,300147.2188,375100.8398,290099.9355,32935.59766,15166.00313,17773.22852,34529.17969,24437.65625,35355.832,330041.9601,280027.82,26561.3125,320026.3652
344.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.12246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200457.3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.09954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.05917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360.36283,0,0,0,0,0,0,0,0,9006800.96,0,0,0,0,0,0,161342.2656,138559.0016,20029005.95,185387.9531,147955.8594,1513003.734,0,0,0,116331.7422,0,0,0,0,0
360.36359,0,0,0,0,0,0,0,0,0,64127.52344,0,0,0,500412.9688,0,0,0,0,0,0,0,0,736004.0023,0,85115.39844,72939.60094,0,850096.9531,89853.00469,0
650.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.03156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.0446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.03212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.95345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318.08482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158.09171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27611.63672,25789.19336,28735.82617,25764.35938,200832.5352,230092.7009,0,0,26727.54688,21483.13281,3000023.447,32634.23633,26925.88281,0,24315.93359
96.9268,16217.791,0,189400.7007,13671.67871,18398.77734,1900700.701,17484.56836,200849.8281,23224.14006,19143.33984,161005.7998,25176.3496,23465.28516,225001.4601,262800.791,214400.9785,240046.955,24742.13867,8344.625,17272.32422,17712.67773,0,28771.30001,35743.00625,38428.11328,31299.98438,37165.125,28729.48633,180046.1563,29498.32227
304.2995,0,19848.22656,0,0,296002.498,0,24845.58594,0,0,0,300838.2715,0,0,0,0,0,0,0,0,0,0,4335800.875,0,0,0,0,0,0,0,0
650.04623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.23767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.04643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650.04512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.0316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.05929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255.99415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321.22099,0,0,0,0,14275.35449,0,0,0,17555.64453,0,0,0,14427.79492,0,11426.35352,0,0,0,16887.25586,0,0,0,0,0,0,2004400.123,21281.47656,195800.2578,0,21449.89006
457.03338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457.03227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.03749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110051.004,0,0,0,0,80074.50039,100946.0027,0
232.14574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197.15151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.36247,19944.1543,2001003.91,200135.2949,21464.67188,2500001.723,29338.31005,18979.46484,15949.0081,0,200185.4688,200649.0001,160052.0037,18583.00501,0,145800.582,350081.2148,0,0,0,0,0,0,186500.4,243300.0001,2009900.006,200239.6895,27726.48005,196500.6621,27116.25586,21392.2832
277.93729,0,0,0,0,0,0,0,0,0,0,0,0,100932.2656,0,0,0,0,200361.2715,15246.45601,0,0,21496.89844,280095.7969,0,200842.1758,0,200148.0049,0,24396.00762,158009.8418
325.16497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.04862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12553.44824,0,0,9951.896484,0,0,0,0,15345.00293,0,0
417.04708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.04753,0,0,0,0,0,0,0,0,12124.3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.04979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417.04839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12569.3955,15774.00576,0,0,0,0,0,0,0,0,0,0,0,0
417.04814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
